"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TMST","Timken Steel Corporation","14.38","638097976.2","n/a","2014","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/tmst",
"TWI","Titan International, Inc.","12.19","727222974.6","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/twi",
"BLD","TopBuild Corp.","53.97","1999091652.18","n/a","2015","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/bld",
"TORM          ","TOR Minerals International Inc","7.95","28156538.85","n/a","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm",
"TREX","Trex Company, Inc.","68.35","2009608040.45","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/trex",
"TMQ","Trilogy Metals Inc.","0.7","73888142.3","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tmq",
"TSE","Trinseo S.A.","68.6","3017854424.2","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tse",
"TROX","Tronox Limited","15.55","1825779085.3","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/trox",
"TRQ","Turquoise Hill Resources Ltd.","2.68","5393002776.92","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trq",
"TPC","Tutor Perini Corporation","29.5","1466013533","n/a","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","http://www.nasdaq.com/symbol/tpc",
"SLCA","U.S. Silica Holdings, Inc.","31.23","2533295714.94","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/slca",
"UN","Unilever NV","54.73","157804291433.36","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/un",
"UL","Unilever PLC","53.72","154892134767.04","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ul",
"USLM","United States Lime & Minerals, Inc.","79.48","443382279.72","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"X","United States Steel Corporation","21.45","3746455777.35","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/x",
"UFPI","Universal Forest Products, Inc.","86.5","1774811238.5","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","19.74","142500316.14","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap",
"URG","Ur Energy Inc","0.612","89274825.576","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urg",
"UEC","Uranium Energy Corp.","1.61","223274618.07","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/uec",
"URRE","Uranium Resources, Inc.","1.43","35334832.39","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre",
"VALE","VALE S.A.","8.77","45195098101.02","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vale",
"VHI","Valhi, Inc.","3.11","1054784331.39","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vhi",
"VVV","Valvoline Inc.","22.77","4657175902.17","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vvv",
"VRS","Verso Corporation","4.62","158884770.66","n/a","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","31.74","3452238299.28","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vsm",
"VGZ","Vista Gold Corporation","0.835","81993917.18","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vgz",
"VMC","Vulcan Materials Company","128.17","16938470023.09","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"GRA","W.R. Grace & Co.","71.04","4856295252.48","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"WDFC","WD-40 Company","110.65","1556093522.6","n/a","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc",
"WST","West Pharmaceutical Services, Inc.","95.73","7041291393.15","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/wst",
"WRN","Western Copper and Gold Corporation","1","95123935","n/a","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wrn",
"WLK","Westlake Chemical Corporation","66.73","8611309779.96","n/a","2004","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlk",
"WLKP","Westlake Chemical Partners LP","24.4","660257412","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlkp",
"WPM","Wheaton Precious Metals Corp.","18.97","8380908041.03","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wpm",
"XRM","Xerium Technologies, Inc.","7.3","118026027.7","n/a","2005","Basic Industries","Textiles","http://www.nasdaq.com/symbol/xrm",
"XIN","Xinyuan Real Estate Co Ltd","5.27","346309459.9","n/a","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/xin",
"AUY","Yamana Gold Inc.","2.23","2114315612.39","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/auy",
"YTEN","Yield10 Bioscience, Inc.","3.56","1014550.16","n/a","n/a","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/yten",
